id,state,name,address_line1,address_line2,city,district,pin_code
48999,Tamil Nadu,"ISHWAR INSTITUTE OF PROSTHETICS & ORTHOTICS (A UNIT OF INTERNATIONAL SOCIETY FOR HUMAN WELFARE & REHABILITATION) (Inst. Code - 533), CHENNAI","AA 23, 3rd Street, 3rd Main Road",Annanagar,Chennai,Chennai,600040
17368,Assam,Dr. Anita Baruah Sarma College of Edu.,"Parukutty Bhawan, Nabin Nagar",781024,Guwahati,Kamrup,781024
24723,Andhra Pradesh,"Jawahar Bharathi Degree College, Kavali",Janathapeta South,"Janathapeta, Kavali. SPSR Nellore Dt",Nellore Dt,Sri Potti Sriramulu Nellore,524201
6499,Puducherry,ManakulaVinayagar Institute of Technology,Kalitheerthalkuppam Mannadipet Commune Puducherry 605 107,Kalitheerthalkuppam Mannadipet Commune Puducherry 605 107,Puducherry,Puducherry,605107
25774,Telangana,Bright Institute of Management,"Turakyamjal, M.M. Kunta, R.R. Dist-501510",same as above,Hyderabad,Rangareddy,501510
45585,Tamil Nadu,"NANDHA COLLEGE OF PHARMACY (Inst. Code - 051), ERODE",KOORAPALAYAM PIRIVU,PITCHANDAMPALAYAM POST,ERODE,Erode,638052
45588,Tamil Nadu,"NANDHA COLLEGE OF PHYSIOTHERAPY (Inst. Code - 098), ERODE",KOORAPALAYAM PIRIVU,PITCHANDAMPALAYAM POST ERODE,ERODE,Erode,638052
47515,Tamil Nadu,"VIVEKANANDHA COLLEGE OF NURSING (Inst. Code - 097), NAMAKKAL",principal vivekanandha college of nursing,"Elayampalayam, Tiruchengode, namakkal pincode 637205",Tiruchengode,Namakkal,637205
43406,Odisha,College of Teacher Education,Thikadar Para,Balangir,Balangir,Balangir,767001
40067,Karnataka,Mysore Medical College,Irwin Road,Mysore,Mysore,Mysore,570001
36246,Madhya Pradesh,"Shri Balaji Institute of Technology & Management, Khasra No. 238, Village Gohchi, Tah. & Dist. Betul - 460005","KHASRA NO.238, 8TH MILE, GRAM GOHCHI, POST SAKADEHI",NATIONAL HIGHWAY NO. 69,BETUL,Betul,460005
14359,Uttar Pradesh,"B. R. D. B. D. P. G. College, Ashram, Barhaj, Deoria",ASHRAM BARHAJ,BARHAJ,BARHAJ,Deoria,274601
34427,Maharashtra,"Marathwada Legal's & General Education Society's, Manikchand Pahade Law College, Samarthnagar Road.","Samarth Nagar Road,","Behind Nirala Bazar,",Aurangabad,Aurangabad,431001
6355,Delhi,Miranda House,"Patel Chest Marg,University of Delhi","Miranda House,University of Delhi",Delhi,North,110007
17933,Andhra Pradesh,"Nimra College of Engineering & Technology, Nimra nagar,(V), Ibrahimpatnam, PIN-521456,(CC-23)","Nimra College of Engineering & Technology,Nimra Nagar(V),Ibrahimpatnam-521456","Nimra College of Engineering & Technology, Nimra nagar,(V), Ibrahimpatnam, PIN-521456,(CC-23)",Vijayawada,Krishna,521456
45516,Tamil Nadu,"SRI RAMAKRISHNA INSTITUTE OF PARAMEDICAL SCIENCES, COLLEGE OF NURSING (Inst. Code - 034), COIMBATORE","395,SAROJINI NAIDU ROAD,SIDHAPUDUR,COIMBATORE-44",-do-,COIMBATORE-641 044.,Coimbatore,641044
6559,Puducherry,Vector Control Research Centre (I.C.M.R.),Medical Complex,Indira Nagar,Puducherry,Puducherry,605006
27795,Andhra Pradesh,Rayalaseema College of Graduation Tirupati Urban,RAYALASEEMA NAGAR,BAIRAGI PATTEDA,TIRUPATI,Chittoor,517501
51270,Chhatisgarh,"L A M Medical College, Raigarh",Bendrachuwa,T.V. Tower,Raigarh,Raigarh,496001
38849,Rajasthan,"Ramkishan Jugal Kishor Barasia PG Mahavi., Jhunjhunun",Ward No. 03,Chirawa Road,Surajgarh,Jhunjhunun,333029
31037,Punjab,"Dev Samaj College for Women, Firozpur",I/s Bansi Gate,NA,Firozpur,Firozpur,152002
36305,Madhya Pradesh,"""Government Engineering College, Gokulpur, Ranjhi Jabalpur, Jabalpur - 482001""","Gokulpur, Ranjhi Jabalpur, Jabalpur - 482001""",NA,JABALPUR,Jabalpur,482011
45752,Tamil Nadu,"RASS ACADEMY COLLEGE OF NURSING (Inst. Code - 228), SIVAGANGA",Pappanvalasai pirivu,Poovanthi,Poovanthi,Sivaganga,630611
45650,Tamil Nadu,"J.K.K MUNIRAJAH MEDICAL RESEARCH FOUNDATION, ANNAI J.K.K. SAMPOORANI AMMAL COLLEGE OF NURSING (Inst. Code - 068), NAMAKKAL",ETHIRMEDU,VALAYAKARANUR POST,KOMARAPALAYAM,Namakkal,638183
45602,Tamil Nadu,"ADHIPARASAKTHI COLLEGE OF PHYSIOTHERAPY AND PARAMEDICAL SCIENCES (Inst. Code - 107), KANCHEEPURAM",MELMARUVATHUR,MEMARUVATHUR,NA,Kancheepuram,603319
31731,Madhya Pradesh,"Dr. Rawatmal Dhanroupmalji Sojatia College of Education, Bhanpura",Jhalawar Road,Neemthur,Bhanpura,Mandsaur,458775
6575,Andaman & Nicobar Islands,Regional Medical Research Institute (I.C.M.R.),Post Bag No 13,Dollygunj,Port Blair,Nicobars,744101
15914,Uttar Pradesh,"Mahant Pavahari Shribalkrishna Yati Kanya Mahavidyalaya Hathiyaram, Ghazipur",gzp,NA,NA,Ghazipur,275203
50120,Uttar Pradesh,"J P LODHI MAHILA MAHAVIDYALAYA, BHARAWAN",VILL-ATRAULIHAR P.O.-MAHITHA BHARAWAN HARDOI,VILL-ATRAULIHAR P.O.-MAHITHA BHARAWAN HARDOI,"RURAL, VILL-ATRAULIHAR",Hardoi,241202
22564,Uttar Pradesh,"ROSHAN SINGH BADAN SINGH GAYATRI MAHAVIDYALAYA, KABARAI",Kabrai,Mahoba,Mahoba,Mahoba,210427
13471,Uttar Pradesh,Gandhi Faiz-e-aam (PG) College,G. F. College,NA,Shahjahanpur,Shahjahanpur,242001
29721,Madhya Pradesh,"M.I.B.E. Graduate School for Nurses, Sanyogitaganj, Indore",Christian Hospital Campus,"Sanyogitaganj, Post Box 170",Indore,Indore,452001
33201,Telangana,"MSR COLLEGE OF EDUCAITON, SURYAPET",NH-65 Durajpalli,Chivvemal Mandal,Suryapet,Nalgonda,508213
26885,Andhra Pradesh,"Mekapati Rajamohan Reddy Inst. of Tech & Science, Udayagiri","S.R.Puram Road, Udayagiri, SPSR Nellore ,PIN 524226","S.R.Puram Road, Udayagiri, SPSR Nellore ,PIN 524226",Udayagiri,Sri Potti Sriramulu Nellore,524226
12310,Uttar Pradesh,"MAJOR S.D. SINGH DEGREE COLLEGE, MOHAMMDABAD,",Mohammadabad,Mohammadabad,Mohammadabad,Farrukhabad,209651
16360,Meghalaya,K. L. Bajoria College,Boyce Road,Lower New Colony,Shillong,East Khasi Hills,793001
16287,Tamil Nadu,Saveetha School of Engineering,SAVEETHA NAGAR,THANDALAM,CHENNAI 602 105,Kancheepuram,602105
35918,Madhya Pradesh,"R.K.D.F.Institute Of Pharmacy Science, Bhopal, N.H. 12, Hoshangabad Road, Near Mark Hotel, Bhopal","NH-12, Jhatkhedi","Hoshangabad road, Bhopal",Bhopal,Bhopal,462026
19711,Telangana,Jagruti Institute of Engineering & Technology,"Koheda Road, Chintapalliguda (v),","Ibrahimpatnam (M),",Rangareddy Dist,Rangareddy,501510
43596,Kerala,"New B.Ed. College, Nellimoodu, Thiruvananthapuram","NEW B.Ed COLLEGE, NELLIMOODU",NELLIMOODU.P.O,THIRUVANANTHAPURAM,Thiruvananthapuram,695524
40021,Rajasthan,MSRD TEACHERS TRAINING COLLEGE,NEAR POOJA SURJICAL HOSPITAL,NEW HOSPITAL ROAD,DUNGARPUR,Dungarpur,314001
44585,Maharashtra,"TSSM's Bhivarabai Sawant College of Engineering & Research, Narhe, Taluka Haveli, District Pune 411041.","12/1/2, 12/2/2 Narhe, Taluka Haveli",Near Sanas Crane,Pune,Pune,411041
45375,Tamil Nadu,"INDIAN INSTITUTE OF CROP PROCESSING TECHNOLOGY, THANJAVUR","MINISTRY OF FOOD PROCESSING INDUSTRIES, GOVERNMENT OF INDIA",PUDUKKOTAI ROAD,"THANJAVUR, 613 005",Thanjavur,613005
48919,Uttar Pradesh,"RADHE SHYAM SMARAK MAHAVIDHYALAYA, BAHOSI,","VILL.- MANSUKH PURWA, POST- BAHOSI, INDERGARH",TAHSIL- TIRWA DIST.- KANNAUJ,KANNAUJ,Kannauj,209723
18839,Maharashtra,"Sri Shankarprasad College of Engineering, Sindi meghe","Ram Nagar, Bapuji Wadi, Sindhi Meghe",Wardha,Wardha,Wardha,442001
12226,Uttar Pradesh,"SHAHID BHAGAT SINGH LAW COLLEGE, BITHOOR,","Shaheed Bhagat Singh Law College, Peshwa Nagar, Bithoor, Kanpur Nagar U.P. - 209201",NA,Kanpur Nagar,Kanpur Nagar,209201
14798,Tamil Nadu,Michael Job Memorial College of Education for Women,Near Sulur Boat Lake,"Ravathur (po), Irugur (via)",Coimbatore -641103,Coimbatore,641103
50077,Uttar Pradesh,"RAM KISHORE SMARAK MAHAVIDHYALAYA, JADUVANSHPUR",JADUVANSHPUR,RASHUDAPUR,AJITMAL,Auraiya,206122
45607,Tamil Nadu,"KARPAGA VINYAKA INSTITUTE OF DENTAL SCIENCES (Inst. Code - 272), KANCHEEPURAM","G.ST. ROAD, CHINNAKOLAMBAKKAM,",MADHURANTHAKAM TK,MADHURANTHAKAM,Kancheepuram,603308
45569,Tamil Nadu,"SURABI COLLEGE OF NURSING (Inst. Code - 502), COIMBATORE",kanjam patti,pollachi,coimbatore,Coimbatore,642003
29248,Punjab,"Anil Baghi College of Nursing, Village Malwal, Ferozepur Moga Road, Ferozepur","Anil Baghi College of Nursing, Village Malwal",Ferozepur Moga Road,Ferozepur,Firozpur,152001
43652,Kerala,"Kerala Institute of Co-operative Management, Nettukaltheri, Neyyar Dam, Thiruvananthapuram","Nettukaltheri, Neyyar Dam",NA,Thiruvananthapuram,Thiruvananthapuram,695572
26954,Andhra Pradesh,"Sreenivasa Inst. of Technology & Management Studies, Thimmasamudram, Chittoor",Dr.Visweswaraiah Road (Bangalore - Tirupati Bye - Pass),Murukambattu,Chittoor,Chittoor,517127
29323,Punjab,"Satyam College of Education, Ghall Kalan",FEROZEPUR G.T.ROAD,VPO GHALL KALAN,MOGA,Moga,142001
25674,Telangana,Hindi Mahavidyalaya Degree College,"2-1-569, O.U. ROAD, NALLAKUNTA,",-,HYDERABAD,Hyderabad,500044
46246,Uttar Pradesh,"IIMT COLLEGE OF ENGINEERING, GREATER NOIDA",PLOT NO.-20A,KNOWLEDGE PARK-III,GREATER NOIDA,Gautam Buddha Nagar,201308
8180,Kerala,"DEVAKI AMMA COLLEGE OF PHARMACY, CHELEMBRA","PULLIPPARAMBU (P.O), MALAPPURAM (DIST)",NA,CHELEMBRA,Palakkad,673634
47556,Tamil Nadu,"TIRUNELVELI MEDICAL COLLEGE (Inst. Code - 008), TIRUNELVELI",North Highground Road,Tirunelveli,627011,Tirunelveli,627011
9767,Maharashtra,"Rural Medical College, Loni",A/P. LONI BK. TAL. RAHATA,DIST: AHMEDNAGAR,LONI - 413 736,Ahmadnagar,413736
38709,Rajasthan,"Ram Krishan Colege of Edu., Jaipur",Agra Road,Kanota,Jaipur,Jaipur,303012
43950,Tamil Nadu,JAYAGOVIND HARIGOPAL AGARWAL AGARSEN COLLEGE,"No.1, Manjambakkam Road",Madhavaram,Chennai,Chennai,600060
14303,Uttar Pradesh,"Pt. Deena Nath Pandey Rajkeeya Mahila P. G. College, Deoria",Deena Nath Pandey Rajkeeya Mahila P. G. College,C.C. ROAD,DEORIA,Deoria,274001
20942,Karnataka,"Koshys College, No.31/1, Hennur-Bagalur Road, Kadusonnappana Halli, Bangalore -562 149","KOSHYS INSTITUTE OF MANAGEMENT STUDIES, 31-1, HENNUR BAGALUR ROAD, KADUSONNAPPANAHALLI","KANNUR POST, BANGALORE 562149",BANGALORE,Bangalore,562149
44205,Maharashtra,Distinctive Education Soceity's,BHAGAWAN MAHAVEER VIDYA SANKUL,"SHREEFAL WOODS,NEAR PRANT OFFICE",DAPOLI,Ratnagiri,415712
39024,Rajasthan,"Shri Shastri mahila TT College, Sikar",KUDAN,KUDAN,SIKAR,Sikar,332031
11492,Himachal Pradesh,"Govt. College, Nalagarh, Distt. Solan","Principal, Govt. College, Nalagarh. PO-Nalagarh, Distt. Solan (HP)","Principal, Govt. College, Nalagarh. PO-Nalagarh, Distt. Solan (HP)",NALAGARH,Solan,174101
26974,Andhra Pradesh,Kuppam Engineering College. Chittoor,KES Nagar,P. B Natham Post,Kuppam,Chittoor,517425
9768,Maharashtra,"College of Nursing, Loni",Loni BK,"Tal: Rahata, Dist: Ahmednagar",Loni BK,Ahmadnagar,413736
9769,Maharashtra,"Center for Biotechnology, Loni",A/p Loni (BK) Taluka: Rahata,District: Ahmednagar,Loni,Ahmadnagar,413736
53600,Karnataka,DR. LALITHA MANOHARAN COLLEGE OF NURSING,CSI HOSPITAL,CHIKKABALLAPUR,CHIKKABALLAPUR,Chikkaballapura,562101
44880,Maharashtra,"MGM Institute's University Department of Physiotherapy, Navi Mumbai","Sector- 1, Kamothe",NA,Navi Mumbai,Raigarh,410209
11487,Himachal Pradesh,"Sidharth Govt. Degree College, Nadaun. Distt Hamirpur","Sidharth Govt. Degree College, Nadaun. Distt Hamirpur (H. P.) - 177033",Village and Post Office Bharmoti Teh. Nadaun District Hamirpur,Hamirpur,Hamirpur,177033
11790,Kerala,"Govt. Engineering College, Painavu P.O., ldukki- 685 603",Painavu PO,Idukki,Painavu,Idukki,685603
19613,Telangana,Vishnu Institute of Pharmaceutical Education and Research,Vishnupur,Narsapur,Narsapur,Medak,502313
17353,Assam,"Science College, Kokrajhar",Kokrajhar,Kokrajhar,Kokrajhar,Kokrajhar,783370
27057,Tamil Nadu,Marthandam College of Engineering and Technology,"P.M. Village Road, Kuttakuzhi,",Veeyannoor Post-629177,NA,Kanniyakumari,629177
47206,Rajasthan,"BHUPAL NOBLES COLLEGE OF PHARMACY, UDAIPUR","B.N.Campus,Old Station Road",Udaipur,Udaipur,Udaipur,313001
10677,Haryana,Shree Sat Guru Dev College of Education for Girls,Village- Golpura,Tehsil- Barwala,NA,Panchkula,134118
44115,Maharashtra,Pravara Rural Education Society's College of Pharmacy,Chicholi,NA,Sinnar,Nashik,422103
18673,Maharashtra,"National Fire Extinguish Service College, Civil Lines","Palm Road, Civil Lines, Nagpur 440001","Takli Feeder Road, Rajnagar, Nagpur 440013",Nagpur,Nagpur,440001
12455,Uttar Pradesh,"DR. A.H. RIZVI DEGREE COLLEGE, KARARI,","DR. AKHTAR RIZVI EDUCATIONAL CAMPUS,","NAYAGANJ, KARARI, KAUSHAMBI",KARARI,Kaushambi,212206
45711,Tamil Nadu,"MOUNT ZION COLLEGE OF NURSING (Inst. Code - 331), PUDUKKOTTAI",PILIVALAM POST,THIRUMAYAM TALUK,PUDUKKOTTAI,Pudukkottai,622507
6603,Sikkim,"Sikkim Government College,Tadong","NH-10, Tadong","Gangtok, East Sikkim - 737102",Gangtok,East District,737102
11596,Kerala,"Mar Athanasius College of Egineering, Kothamangalam, Ernakulam -686 666",Kothamangalam,College P O,Kothamangalam,Ernakulam,686666
30532,Telangana,"Eashwaribai Memorial College of Nursing, Secunderabad","10-1-5 / C, Road No:4","West Marredpally, Secunderabad",Hyderabad,Hyderabad,500026
41593,Maharashtra,"College of Engineering Pune, Wellesely Road, Shivajinagar, Pune - 411 005.","WELLESLY ROAD, SHIVAAJINAGAR",PUNE,NA,Pune,411005
45675,Tamil Nadu,"ALADI ARUNA COLLEGE OF NURSING (Inst. Code - 337), TIRUNELVELI","Tenkasi tirunelveli Highway, Sivalarkulam (po) alangulam (tk)","Tenkasi tirunelveli Highway, Sivalarkulam (po) alangulam (tk)",Alangulam (tk),Tirunelveli,627853
47765,Tamil Nadu,SHRI SATHYA SAI MEDICAL COLLEGE AND RESEARCH INSTITUTE,Thiruporur - Guduvancherry Main Road,"Ammapettai Village, Sembakkam Post,",Chengalpattu Taluk - 603 108,Kancheepuram,603108
20700,Karnataka,"Bishop Cotton Academy of Professional management, 23/C Sector A, Yelahanka New Town, Bangalore -64","23/c Sector-A ,Yelahanka New Town,",NA,Bangalore,Bangalore,560064
10512,Punjab,"Sai Institute of Management, Manawala",Sai Institute of Management,"Near Civil Hospital, Manawala",Amritsar,Amritsar,140115
27014,Andhra Pradesh,"Priyadarshini Institute of Technology Maharajpuram, Tirupathi",LakshmiNagar,Ramachandrapuram,Tirupathi,Chittoor,571561
53776,Uttar Pradesh,KESHVANAND MAHAVIDYALAYA,KUWERPUR ROAD,BINDKI,BINDKI,Fatehpur,212635
10609,Haryana,Ganpati Institute of Technology & Management (GITM),"Chhchhrauli Road,",Bilaspur,Bilaspur Near Jagadhri,Yamunanagar,135102
8010,Kerala,"ST. JOSEPH'S COLLEGE, DEVAGIRI",MEDICAL COLLEGE P.O.,DEVAGIRI,KOZHIKODE,Kozhikode,673008
17621,Bihar,"T.N.B. College, Bhagalpur",Lower Nathhnagar Road,Bhagalpur,Bhagalpur,Bhagalpur,812007
40831,Odisha,V.S.S.Medical College,"V.S.S. MEDICAL COLLEGE, BURLA","BURLA, SAMBALPUR","BURLA, SAMBALPUR,",Sambalpur,768017
13849,Maharashtra,"All India Institute of Physical Medicine & Rehabilitation, Haji Ali Park, K. Khadye Marg, Mahalaxmi, Mumbai 422 004","Haji Ali, L.L. Udyan, K.K. Marg,","Mahalxami,",Mumbai,Mumbai,400034
49593,Punjab,"BHAI GURDAS INSTITUTE OF NURSING, SANGRUR","BHAI GURDAS INSTITUTE OF NURSING, SANGRUR","MAIN PATIALA ROAD, SANGRUR",SANGRUR,Sangrur,148001
45259,Tamil Nadu,"RENGNAYAHI VARATHARAJ COLLEGE OF ENGINEERING TECHNOLOGY, VIRUDHUNAGAR","SIVAKASI - SATTUR MAIN ROAD, THAYILPATTI VIA",SALVARPATTI VILLAGE,SIVAKASI,Virudhunagar,626128
40846,Odisha,"S.N.Ayurvedic College,Paikmal","At-Nrusinghnath, Po-Paikmal, Dist-Bargarh,(Odisha) Pin-768039",NA,Paikmal,Bargarh,768039
8263,Kerala,"C. M. College of Arts & Science, Kaithakkal, Panamaram",Nadavayal,NA,NA,Wayanad,670721
40212,Karnataka,Roohi College of Nursing,Near Kannur Village,Hennur-Bagalur Main Road,Bangalore,Bangalore,562149
21323,Uttrakhand,G.B. Pant Engineering College,"G.B. Pant Engineering College,Ghurdauri, Pauri Garhwal",NA,Pauri Garhwal,Garhwal,246194
15173,Uttar Pradesh,"NARAIN COLLEGE,SHIKOHABAD,(FIROZABAD)",Agra Gate,NA,Shikohabad,Firozabad,283135
26969,Andhra Pradesh,"Sri Vidyaniketan College of Pharmacy, Sri Sainath Nagar,A .Rangam pet Tirupathi","Sree Sainath Nagar, A. Rangampet,","Chandragiri Mandal, Chittoor Dist - 517 102",Tirupati,Chittoor,517102
17365,Assam,Government Ayurvedic College,Jalukbari,NA,Gauwahati,Kamrup Metropolitan,781014
18926,Maharashtra,"Datta Meghe Institute of Engineering, technology and Research, Sawangi meghe",Salod (Hirapur),Dist- Wardha-442004,Wardha,Wardha,442001
28922,Uttar Pradesh,S.D. COLLEGE OF COMMERCE MUZAFFARANAGAR,BHOPA ROAD,BEHIEND GANDHI PLOYTECHNICE,MUZAFFARNAGAR,Muzaffarnagar,251001
49936,Uttar Pradesh,"MUKUT BIHARI MAHAVIDYALAYA, URGAON","MUKUT BIHARI MAHAVIDYALAYA, URGAON","MUKUT BIHARI MAHAVIDYALAYA, URGAON",Jalaun,Jalaun,285123
49482,Madhya Pradesh,"NATIONAL INSTITUTE OF TECHNICAL TEACHERS' TRAINING & RESEARCH, BHOPAL","SHANTI MARG, SHAMLA HILLS",NEAR POLYTECHNIC SQUARE,BHOPAL,Bhopal,462002
47245,Madhya Pradesh,"GOVERNMENT COLLEGE, SITAMAU",mandsour raod sitamau,mandsour raod sitamau,mandsaur,Mandsaur,458990
50095,Uttar Pradesh,"SHANTI NIKETAN MAHAVIDYALAYA, SHANTINAGAR",shekh pur,Mohammdabad,farrukhabad,Farrukhabad,209625
10243,Bihar,"College of Agricultural Engineering,Pusa","RAU,Bihar,Pusa-848185(Samastipur)","P,O,-Pusa,Distt,-Samastipur",Samastipur,Samastipur,848185
19903,Telangana,Medak College of Engineering & Technology,"Kondapak Village & Mandal, Siddipet Division",NA,Kondapak,Medak,502372
49951,Uttar Pradesh,"BRAJKISHOR VISHNU KUMAR MAHAVIDYALAYA, ABHAIDEPUR",ABHAIDEPUR- NEAR NYAMATPUR,on the way of MADARIPUR TO KALPI,NYAMATPUR,Jalaun,285130
45333,West Bengal,"DARJEELING GOVERNMENT COLLEGE, DARJEELING",LEBONG CART ROAD,DARJEELING-734101,DARJEELING,Darjiling,734101
26402,Assam,Nehru College,"Vill & P.O- Pailapool, Dist Cachar, Assam",Pin-788098,Pialapool,Karimganj,788098
8207,Kerala,"NSS COLLEGE, MANJERI",NSSCollege(PO),MANJERI,MANJERI,Malappuram,676122
29191,Punjab,"Govt. Medical College, Sangrur Road, Patiala",Rajindra Hospital,Sangrur Road,Patiala,Patiala,147001
15044,Jharkhand,B. S. College,Lohardaga,Lohardaga,Lohardaga,Lohardaga,835302
10623,Haryana,"M.D.S.D. Girls College, Ambala City",Novelty Road,Near Tabacco Factory,Ambala City,Ambala,134003
19088,West Bengal,Vidyasagar Institute of Health,Rangamati,P.O: Vidyasagar University,Midnapore,Paschim Medinipur,721102
34121,Maharashtra,Jeevandip Shikshanik Sansthas Arts Commerce and Science Goveli Poi Dist Thane,"AT GOVELI ,POST. RAYATE","TAL-KALYAN, DIST-THANE",KALYAN,Thane,421103
11547,Himachal Pradesh,"MIT College of Engineering & Management, Village Ganoh Rajputana, PO Bani Tehsil Barsar, Distt Hamirpur",MIT College of Engineering & Management,"Village Ganoh Rajputana, PO Bani Tehsil Barsar, Distt Hamirpur",Hamirpur,Hamirpur,174304
21716,Chhatisgarh,Shiksha Snatak College Mandher,Near Pani Tanki,Govt. H.S.School mandhar basti,Raipur,Raipur,493111
43798,Kerala,"Vimal Jyothi Engineering College, Jyothi Nagar, Chemperi, Kannur","Jyothi Nagar, Chemperi P.O., Kannur, Kerala -670632",NA,Chemperi,Kannur,670632
10218,Tamil Nadu,Vinayaka Mission's Annapoorana College of Nursing,chinnaseeragapadi po,salem,salem,Salem,636308
46173,Uttar Pradesh,"IIMT MANAGEMENT COLLEGE, MEERUT",'O' Pocket,Ganga Nagar,Meerut,Meerut,250001
29284,Chandigarh,"Govt Home Science College,Sector-10","Sector 10,Chandigarh",NA,Chandigarh,Chandigarh,160010
43803,Kerala,"Academy of Pharmaceutical Sciences, Pariyaram Medical College Campus, Pariyaram Medical College (P.O), Kannur",Pariyaram Medical College PO,Pariyaram Medical college Campus,Kannur,Kannur,670503
38781,Rajasthan,"Rama Devi Mahila Mahavi., Jhunjhunun",VILLAGE - HARNATHPURA,POST - NUA,JHUNJHUNU,Jhunjhunun,333041
47184,Rajasthan,"R C MEMORIAL NURSING COLLEGE, PALI",JADRI ROAD,FALNA,PALI,Pali,306116
30328,Andhra Pradesh,"Aragonda Apollo College of Nursing, Aragonda",Aragonda Apollo College of Nursing,"Aragonda (Village), Thavanampalli (Mandal),",Chittoor,Chittoor,517129
45991,Jammu and Kashmir,"UNIQUE COLLEGE OF EDUCATION, MIRGUND BARAMULLAH","MIRGUND PATTAN, BARAMULLA","MIRGUND PATTAN, BARAMULLA",BARAMULLA,Baramula,193121
25601,Telangana,Horizon Institute of Technology,Nagaram Village Keeara Mandal,Ranga Reddi District,Hyderabad,Rangareddy,500083
25130,Rajasthan,"Laxmi Devi Institute of Engineering & Technology,Alwar",Alwar - Tijara - Delhi Highway,"Chikani, Alwar",Alwar,Alwar,301028
40464,Karnataka,Miranda College of Nursing,#CA-29 KHB COLONY YELAHANKA NEWTOWN 5TH PHASE,BANGALORE 560064,BANGALORE,Bangalore,560064
26223,Rajasthan,"Madan Mohan Malviya Government, Ayurveda College, Udaipur",RADAJI CHAURAHA,AMBAMATA,UDAIPUR,Udaipur,313001
16345,Meghalaya,Women's College,"Upper New Colony, Laitumukhrah",Shillong 793003,Shillong,East Khasi Hills,793003
46677,Uttar Pradesh,"LDC INSTITUTE OF TECHNICAL STUDIES, ALLAHABAD",ALLAHABAD PRATAPGARH ROAD,"VILL- ABDALPUR, TEH- SORAON",ALLAHABAD,Allahabad,212502
36484,Karnataka,"Sri Siddhartha Medical College, Tumkur","Agalakot, B H Road,Tumkur",NA,Tumkur,Tumkur,572107
8624,Sikkim,Sikkim Manipal College of Nursing (SMCON),"Sikkim Manipal College of Nursing, CRH Building, Level II, 5th Mile ,Tadong, Gangtok, East Sikkim,737102","Sikkim Manipal College of Nursing, CRH Building, Level II, 5th Mile ,Tadong, Gangtok, East Sikkim,737102",Gangtok,East District,737102
33319,Chhatisgarh,Danteshwari College of Horticulture,Manopchar Hospital,Mana Basti,Raipur,Raipur,492015
8626,Sikkim,Sikkim Manipal College of Physiotherapy (SMCOP),"5th Mile, Tadong","5th Mile, Tadong",Gangtok,East District,737102
8627,Sikkim,Sikkim Manipal Institute of Technology (SMIT),Majitar,Rangpo,Rangpo,East District,737136
15500,Uttar Pradesh,"SRI FARUQ HUSSAIN (P.G) COLLEGE,NIDHAULI KALAN,ETAH","NIDHAULI KALAN,ETAH",NA,ETAH,Etah,207122
51855,Rajasthan,"VYAS DENTAL COLLEGE AND HOSPITAL, JODHPUR","VYAS CAMPUS,PALI ROAD,NEAR KUDI HOD","JHALAMAND,JODHPUR-342005",JODHPUR,Jodhpur,342001
49404,Punjab,"SAHEED KASHI RAM COLLEGE OF PHYSICAL EDUCATION, BHAGOO MAJRA KHARAR","Shaheed Kanshi Ram College of Physical Education, Bhagoo Majra, Kharar,S.A.S Nagar (Mohali)","Shaheed Kanshi Ram College of Physical Education, Bhagoo Majra, Kharar,S.A.S Nagar (Mohali)",Kharar,Sahibzada Ajit Singh Nagar,140301
8352,Bihar,"Veer Kunwar Singh College of Agriculture, Dumraon",Mahraura Farm,"Dumraon, P.O. - Dumraon .",Dumraon,Buxar,802136
20901,Karnataka,"Garden City College of Science and Management, College,No.9, Dooravani Nagar,Bangalore-49","16th KM, Old Madras Road",Virgonagar post,Bangalore,Bangalore,560049
53555,Uttar Pradesh,"SUKHRAJI SRI RAM BALIKA MAHAVIDYALAYA,ALLAHABAD",VILLAGE-KANAKPUR CHAURAHA,"SAIDABAD, HANDIA",ALLAHABAD,Allahabad,221503
8351,Bihar,"Sanjay Gandhi Institute of Dairy Technology, Patna","Jagdeopath, P.O.-BVC Complex",Patna - 8000014,Patna,Patna,800014
19524,Telangana,Sri YPR College of Engineering & Technology,"5-88,Haveli Ghanpur Village, Medak town, Medak Dist",NA,Medak,Medak,502113
